model,score,width_x,depth_x,dataset,params
mobile,0.923673920641641,0.5,0.7,rsna,670881
mobile,0.9265562090353736,0.5,0.7,rsna,670881
mobile,0.9243369377650628,0.5,0.7,rsna,670881
mobile,0.9216636438221106,0.5,0.7,rsna,670881
mobile,0.9222923726472596,0.75,0.5,rsna,1020745
mobile,0.9191837363706382,0.75,0.5,rsna,1020745
mobile,0.9198412175497884,0.75,0.5,rsna,1020745
mobile,0.9210024018053788,0.75,0.5,rsna,1020745
mobile,0.919377053680316,0.75,0.5,rsna,1020745
mobile,0.9208742516754002,0.75,0.5,rsna,1020745
mobile,0.9241424400157124,0.75,0.5,rsna,1020745
mobile,0.92169167,0.75,0.5,rsna,1020745
mobile,0.9213203046724839,0.75,0.5,rsna,1020745
mobile,0.9235059117449096,0.75,0.5,rsna,1020745
mobile,0.9221969476264656,0.75,0.5,rsna,1020745
mobile,0.9237272561232116,0.75,0.5,rsna,1020745
mobile,0.9221463216949056,0.75,0.5,rsna,1020745
mobile,0.9234996336181388,0.75,0.5,rsna,1020745
mobile,0.9229196141286558,0.75,0.5,rsna,1020745
mobile,0.9157632619890664,1.0,0.2,rsna,1147265
mobile,0.9175896306590392,1.0,0.2,rsna,1147265
mobile,0.9144426471509668,1.0,0.2,rsna,1147265
mobile,0.9156686943454406,1.0,0.2,rsna,1147265
mobile,0.9151358331724226,1.0,0.2,rsna,1147265
mobile,0.9160498850121559,1.0,0.2,rsna,1147265
mobile,0.9141719160314866,1.0,0.2,rsna,1147265
mobile,0.915952344989096,1.0,0.2,rsna,1147265
mobile,0.9163801181711322,1.0,0.2,rsna,1147265
mobile,0.9155467050188072,1.0,0.2,rsna,1147265
mobile,0.9193681636180728,1.0,0.2,rsna,1147265
mobile,0.9159664716444338,1.0,0.2,rsna,1147265
mobile,0.9150530738708448,1.0,0.2,rsna,1147265
mobile,0.9159396765635266,1.0,0.2,rsna,1147265
mobile,0.9126137173377348,1.0,0.2,rsna,1147265
mobile,0.9233238473575378,0.75,1.0,rsna,1348249
mobile,0.9230895983990112,0.75,1.0,rsna,1348249
mobile,0.9214590839523116,0.75,1.0,rsna,1348249
mobile,0.9234293808826886,0.75,1.0,rsna,1348249
mobile,0.92310481255567,0.75,1.0,rsna,1348249
mobile,0.9221732783894818,0.75,1.0,rsna,1348249
mobile,0.9235320645172826,0.75,1.0,rsna,1348249
mobile,0.9225098909905608,0.75,1.0,rsna,1348249
mobile,0.9238458884737876,0.75,1.0,rsna,1348249
mobile,0.9238266684359244,0.75,1.0,rsna,1348249
mobile,0.9221348290865948,0.75,1.0,rsna,1348249
mobile,0.9244564994393488,0.75,1.0,rsna,1348249
mobile,0.9254457088955732,0.75,1.0,rsna,1348249
mobile,0.9236629336703684,0.75,1.0,rsna,1348249
mobile,0.9195364832791812,0.75,1.0,rsna,1348249
mobile,0.907687735,0.25,0.2,rsna,158345
mobile,0.9054353960195668,0.25,0.2,rsna,158345
mobile,0.9061455804920928,0.25,0.2,rsna,158345
mobile,0.9083901512275121,0.25,0.2,rsna,158345
mobile,0.9076354229702605,0.25,0.2,rsna,158345
mobile,0.9055912643818383,0.25,0.2,rsna,158345
mobile,0.9064275028488148,0.25,0.2,rsna,158345
mobile,0.9076735723094644,0.25,0.2,rsna,158345
mobile,0.9081381113275456,0.25,0.2,rsna,158345
mobile,0.9111982407706604,0.25,0.2,rsna,158345
mobile,0.9087457107895144,0.25,0.2,rsna,158345
mobile,0.907595608591053,0.25,0.2,rsna,158345
mobile,0.9082810251638228,0.25,0.2,rsna,158345
mobile,0.907614912648945,0.25,0.2,rsna,158345
mobile,0.9059920328226893,0.25,0.2,rsna,158345
mobile,0.9157321503959098,0.5,0.3,rsna,415265
mobile,0.9167469301536212,0.5,0.3,rsna,415265
mobile,0.9161568867364476,0.5,0.3,rsna,415265
mobile,0.9178030477334054,0.5,0.3,rsna,415265
mobile,0.9173636523796544,0.5,0.3,rsna,415265
mobile,0.9135890952000144,0.5,0.3,rsna,415265
mobile,0.9174723337955208,0.5,0.3,rsna,415265
mobile,0.9200921200814458,0.5,0.3,rsna,415265
mobile,0.9139195789212652,0.5,0.3,rsna,415265
mobile,0.9168317528235236,0.5,0.3,rsna,415265
mobile,0.9170956124322268,0.5,0.3,rsna,415265
mobile,0.9202254679389488,0.5,0.3,rsna,415265
mobile,0.9139600224145517,0.5,0.3,rsna,415265
mobile,0.9192268195974298,0.5,0.3,rsna,415265
mobile,0.9166568568884352,0.5,0.3,rsna,415265
mobile,0.9104998054436853,0.75,0.2,rsna,730057
mobile,0.9129363335390244,0.75,0.2,rsna,730057
mobile,0.9153679015172064,0.75,0.2,rsna,730057
mobile,0.9148963548508122,0.75,0.2,rsna,730057
mobile,0.9120280551142124,0.75,0.2,rsna,730057
mobile,0.9139569486315036,0.75,0.2,rsna,730057
mobile,0.910445522842902,0.75,0.2,rsna,730057
mobile,0.9142184914352264,0.75,0.2,rsna,730057
mobile,0.9100859115927188,0.75,0.2,rsna,730057
mobile,0.9116054042749324,0.75,0.2,rsna,730057
mobile,0.9132760677157236,0.75,0.2,rsna,730057
mobile,0.9107101262044112,0.75,0.2,rsna,730057
mobile,0.9123754745591988,0.75,0.2,rsna,730057
mobile,0.9135881005897096,0.75,0.2,rsna,730057
mobile,0.9115472829766452,0.75,0.2,rsna,730057
mobile,0.919173840027165,1.0,0.6,rsna,1717761
mobile,0.9174776832424312,1.0,0.6,rsna,1717761
mobile,0.9186212422441872,1.0,0.6,rsna,1717761
mobile,0.9167056575788044,1.0,0.6,rsna,1717761
mobile,0.919365340328532,1.0,0.6,rsna,1717761
mobile,0.9197727816093346,1.0,0.6,rsna,1717761
mobile,0.9216369352051796,1.0,0.6,rsna,1717761
mobile,0.918092330543324,1.0,0.6,rsna,1717761
mobile,0.9201842227139764,1.0,0.6,rsna,1717761
mobile,0.9188812053740234,1.0,0.6,rsna,1717761
mobile,0.9212980958262452,1.0,0.6,rsna,1717761
mobile,0.922050112410305,1.0,0.6,rsna,1717761
mobile,0.9195767790506388,1.0,0.6,rsna,1717761
mobile,0.9196345522784618,1.0,0.6,rsna,1717761
mobile,0.918923823933521,1.0,0.6,rsna,1717761
mobile,0.9262468784334388,0.5,1.0,rsna,685729
mobile,0.9239604564164908,0.5,1.0,rsna,685729
mobile,0.9222498364944408,0.5,1.0,rsna,685729
mobile,0.9229162296028564,0.5,1.0,rsna,685729
mobile,0.921587779269286,0.5,1.0,rsna,685729
mobile,0.9224127735506744,0.5,1.0,rsna,685729
mobile,0.9245821052287448,0.5,1.0,rsna,685729
mobile,0.9246639421812172,0.5,1.0,rsna,685729
mobile,0.9236943973283966,0.5,1.0,rsna,685729
mobile,0.9233326937912056,0.5,1.0,rsna,685729
mobile,0.9261866960061976,0.5,1.0,rsna,685729
mobile,0.9239390402645108,0.5,1.0,rsna,685729
mobile,0.9242641040256612,0.5,1.0,rsna,685729
mobile,0.9235678445750356,0.5,1.0,rsna,685729
mobile,0.9238827070845036,0.5,1.0,rsna,685729
mobile,0.9190648895305626,0.25,1.0,rsna,237593
mobile,0.9177320794257516,0.25,1.0,rsna,237593
mobile,0.9185998079550493,0.25,1.0,rsna,237593
mobile,0.9224411278101284,0.25,1.0,rsna,237593
mobile,0.9177225269575842,0.25,1.0,rsna,237593
mobile,0.9222777394145945,0.25,1.0,rsna,237593
mobile,0.9223837074048848,0.25,1.0,rsna,237593
mobile,0.9216397365854694,0.25,1.0,rsna,237593
mobile,0.9226223604847948,0.25,1.0,rsna,237593
mobile,0.9215223742190986,0.25,1.0,rsna,237593
mobile,0.9196858323741436,0.25,1.0,rsna,237593
mobile,0.9214137696938102,0.25,1.0,rsna,237593
mobile,0.9201833464398778,0.25,1.0,rsna,237593
mobile,0.9195713319954182,0.25,1.0,rsna,237593
mobile,0.9178728179385868,0.25,1.0,rsna,237593
mobile,0.9205285364257142,1.0,0.7,rsna,2170881
mobile,0.9226691455620404,1.0,0.7,rsna,2170881
mobile,0.9228050179476741,1.0,0.7,rsna,2170881
mobile,0.9245659942063388,1.0,0.7,rsna,2170881
mobile,0.924735636050477,1.0,0.7,rsna,2170881
mobile,0.9227103564456104,1.0,0.7,rsna,2170881
mobile,0.9230796341853612,1.0,0.7,rsna,2170881
mobile,0.925116977288348,1.0,0.7,rsna,2170881
mobile,0.924269484631342,1.0,0.7,rsna,2170881
mobile,0.9245587138401914,1.0,0.7,rsna,2170881
mobile,0.9260965822577892,1.0,0.7,rsna,2170881
mobile,0.9231109158007,1.0,0.7,rsna,2170881
mobile,0.9214432008905128,1.0,0.7,rsna,2170881
mobile,0.9204164257852784,1.0,0.7,rsna,2170881
mobile,0.9214034418733792,1.0,0.7,rsna,2170881
mobile,0.9217879167648926,1.0,1.0,rsna,2225153
mobile,0.9225407947625256,1.0,1.0,rsna,2225153
mobile,0.9228546242920485,1.0,1.0,rsna,2225153
mobile,0.9227410416052768,1.0,1.0,rsna,2225153
mobile,0.9242431972020076,1.0,1.0,rsna,2225153
mobile,0.922795227903402,1.0,1.0,rsna,2225153
mobile,0.9211821591819654,1.0,1.0,rsna,2225153
mobile,0.9232416152385864,1.0,1.0,rsna,2225153
mobile,0.9194979996503316,1.0,1.0,rsna,2225153
mobile,0.9233364356214092,1.0,1.0,rsna,2225153
mobile,0.9254782652394592,1.0,1.0,rsna,2225153
mobile,0.9215547957807064,1.0,1.0,rsna,2225153
mobile,0.9218107180150664,1.0,1.0,rsna,2225153
mobile,0.9260274817506928,1.0,1.0,rsna,2225153
mobile,0.9212794835566144,1.0,1.0,rsna,2225153
mobile,0.9214475691716856,0.75,0.3,rsna,761545
mobile,0.9208315571374924,0.75,0.3,rsna,761545
mobile,0.9223505247438752,0.75,0.3,rsna,761545
mobile,0.9233380186987532,0.75,0.3,rsna,761545
mobile,0.921151465670514,0.75,0.3,rsna,761545
mobile,0.9205276835879116,0.75,0.3,rsna,761545
mobile,0.9203484056365288,0.75,0.3,rsna,761545
mobile,0.9201508581608502,0.75,0.3,rsna,761545
mobile,0.9205797581262936,0.75,0.3,rsna,761545
mobile,0.9220971514665288,0.75,0.3,rsna,761545
mobile,0.9200264608554942,0.75,0.3,rsna,761545
mobile,0.9226696727922472,0.75,0.3,rsna,761545
mobile,0.9214532606278196,0.75,0.3,rsna,761545
mobile,0.9179834681974584,0.75,0.3,rsna,761545
mobile,0.9210412437444822,0.75,0.3,rsna,761545
mobile,0.9216284824528244,0.25,0.6,rsna,200601
mobile,0.9225657375250672,0.25,0.6,rsna,200601
mobile,0.9214369541955748,0.25,0.6,rsna,200601
mobile,0.924662731803396,0.25,0.6,rsna,200601
mobile,0.9219285889186823,0.25,0.6,rsna,200601
mobile,0.9211187484349844,0.25,0.6,rsna,200601
mobile,0.9217476473441292,0.25,0.6,rsna,200601
mobile,0.921836676984198,0.25,0.6,rsna,200601
mobile,0.9179526428349762,0.25,0.6,rsna,200601
mobile,0.9217077087396262,0.25,0.6,rsna,200601
mobile,0.9223614114274088,0.25,0.6,rsna,200601
mobile,0.9201630047037304,0.25,0.6,rsna,200601
mobile,0.924411299352115,0.25,0.6,rsna,200601
mobile,0.921871980573729,0.25,0.6,rsna,200601
mobile,0.9198720343187,0.25,0.6,rsna,200601
mobile,0.8672739948945664,0.25,0.5,rsna,195337
mobile,0.8676331861774549,0.25,0.5,rsna,195337
mobile,0.8682650883122771,0.25,0.5,rsna,195337
mobile,0.870176187110038,0.25,0.5,rsna,195337
mobile,0.8709299829168913,0.25,0.5,rsna,195337
mobile,0.8673735258043821,0.25,0.5,rsna,195337
mobile,0.8682386567411225,0.25,0.5,rsna,195337
mobile,0.8710466346017578,0.25,0.5,rsna,195337
mobile,0.8722943860279917,0.25,0.5,rsna,195337
mobile,0.866912542329731,0.25,0.5,rsna,195337
mobile,0.8694407589549367,0.25,0.5,rsna,195337
mobile,0.8728502089488976,0.25,0.5,rsna,195337
mobile,0.8708887159682638,0.25,0.5,rsna,195337
mobile,0.8674129715174549,0.25,0.5,rsna,195337
mobile,0.8670004353983768,0.25,0.5,rsna,195337
